pair_id	median_1p36_21	median_1p36_11	median_1p35_2	median_1p31_3	median_1q21_3	median_1q22	median_1q32_2	median_1q42_13	median_2p11_2	median_2q12_2	median_2q13	median_2q31_1	median_3p22_3	median_3p21_31	median_3p13	median_4q35_1	median_5p15_33	median_5q32	median_5q35_3	median_5q35_3_1	median_6p21_32	median_6q21	median_6q25_3	median_7p22_2	median_7q11_23	median_7q11_23_1	median_7q36_1	median_8p11_23	median_9p21_3	median_9q34_3	median_10p12_2	median_10q22_2	median_10q24_2	median_10q24_32	median_11q13_4	median_11q22_3	median_12p13_31	median_12p13_31_1	median_13q12_11	median_13q14_13	median_13q14_3	median_14q32_12	median_14q32_33	median_15q15_1	median_15q15_1_1	median_15q26_1	median_16p13_3	median_16p11_2	median_16q22_1	median_17p13_3	median_17p13_1	median_17q11_1	median_17q11_2	median_17q23_1	median_17q23_3	median_17q25_1	median_18q21_2	median_19p13_11	median_20p11_22	median_1q42_12	median_2p11_2_1	median_2q12_2_1	median_2q31_1_1	median_4q31_21	median_7q36_1_1	median_8q12_1	median_9q22_32	median_10q11_21	median_11q22_3_1	median_13q12_11_1	median_13q14_2	median_14q32_12_1	median_15q25_2	median_15q26_1_1	median_16p11_2_1	median_16q22_1_1	median_17p11_2	median_17q11_2_1	median_17q22	median_19p13_12	median_19q13_33	median_22q12_1	median_22q13_2	median_1p36_21_1	median_1p36_11_1	median_1q23_2	median_2p13_3	median_3p21_31_1	median_3q21_1	median_7p22_1	median_10q21_3	median_15q15_1_2	median_16p13_3_1	median_17q23_2	median_18q11_2	median_19q13_12
179_pair	2.128469e-02	0	0	0	6.091636e-03	6.091636e-03	5.452792e-03	0	-1.218256e-03	3.566833e-03	3.566833e-03	-3.540084e-03	0	0	0	-8.479742e-04	4.799975e-03	2.679184e-03	5.869019e-03	5.869019e-03	2.180180e-02	0	1.053882e-02	-4.825649e-03	1.831208e-02	1.831208e-02	1.883927e-02	0	-3.086338e-03	3.106848e-02	0	-2.477211e-03	0	0	0	6.317264e-03	1.495121e-02	-1.715614e-03	8.974100e-03	1.303365e-03	-4.508680e+00	0	0	-4.015788e-03	-4.015788e-03	0	1.239249e-03	0	7.840285e-03	0	0	-2.053242e-02	0	-8.005579e-03	-8.005579e-03	1.874085e-03	0	0	0	0	7.515613e-03	3.566833e-03	-3.540084e-03	0	1.009528e-02	4.420893e-03	0	-6.499707e-05	-1.641337e-03	8.974100e-03	1.303365e-03	0	0	0	0	7.840285e-03	1.071890e-02	0	-1.008719e-02	0	0	0	0	2.128469e-02	0	-3.293957e-03	-1.248668e-03	0	7.676445e-03	-4.825649e-03	-2.477211e-03	-4.015788e-03	1.239249e-03	-8.005579e-03	-3.542972e-03	-8.250607e-04
181_pair	1.159503e-02	0	0	0	3.453340e-03	3.453340e-03	0	0	-2.393091e-02	-3.579443e-03	-3.579443e-03	0	-2.337458e-02	3.293972e-03	-1.934501e-03	0	4.682316e-03	-5.815214e-03	-5.815214e-03	-5.815214e-03	-5.161123e-03	-2.096914e-03	2.282042e-04	4.347806e-02	-4.507299e-03	-4.507299e-03	0	0	0	0	0	7.784822e-05	-1.227199e-02	-1.227199e-02	2.060945e-03	4.197347e-04	4.810752e-03	4.810752e-03	-1.566517e-02	-1.566517e-02	-9.166327e-01	0	0	1.863565e-02	1.863565e-02	0	0	-1.360215e-03	4.922716e-03	0	0	-4.508408e-01	-1.999861e-02	-1.578459e-02	0	0	0	0	0	0	-2.393091e-02	-3.579443e-03	0	0	-4.100963e-03	9.751183e-04	1.510023e-03	-2.650354e-03	4.197347e-04	-1.566517e-02	-3.291161e-01	0	0	0	-1.360215e-03	4.922716e-03	-2.477761e-04	-1.999861e-02	-1.578459e-02	0	0	0	0	1.159503e-02	0	3.453340e-03	0	3.293972e-03	8.852505e-04	0	4.971194e-03	1.863565e-02	0	0	0	0
184_pair	-4.135739e-02	0	0	0	-1.806390e-02	-1.806390e-02	0	0	-4.709302e-02	-1.369718e-02	-6.948375e-04	0	-1.549576e-03	-1.549576e-03	0	4.059138e-03	-1.313262e-02	0	0	0	-5.528391e-02	0	-1.527371e-02	0	-5.887587e-02	-5.887587e-02	4.248049e-04	2.131905e-03	0	1.534784e-02	0	0	-1.661037e-02	-1.661037e-02	0	1.290669e-02	-3.506914e-02	1.900660e-03	-2.421131e-02	-2.732427e-02	-9.330415e-01	0	0	1.998141e-02	1.998141e-02	0	1.440426e-02	-2.019657e-04	3.894403e-03	0	0	-2.150616e-02	-3.169164e-02	0	0	0	-2.280127e-02	0	0	0	-4.709302e-02	-1.369718e-02	0	0	4.248049e-04	0	-2.336560e-03	0	-9.077226e-01	-2.421131e-02	-9.330415e-01	0	0	0	-2.019657e-04	3.894403e-03	-2.589662e-02	-3.169164e-02	0	0	-4.335036e-03	0	-5.014895e-03	-6.016336e-02	0	-1.806390e-02	0	-1.549576e-03	-4.880147e-03	0	0	1.998141e-02	6.666223e-02	0	0	0
188_pair	4.478466e-03	-1.136419e-03	-1.136419e-03	0	-1.264651e-03	-1.264651e-03	2.800996e-04	2.800996e-04	-5.732768e-03	-4.604478e-03	-4.604478e-03	7.312940e-04	0	0	0	2.160890e-04	0	-7.747701e-04	0	0	-4.862096e-04	1.696904e-03	0	-2.382369e-03	1.305345e-03	1.305345e-03	3.090009e-03	0	1.342528e-03	-1.865107e-03	0	1.064735e-03	0	0	-1.273863e-03	0	1.149819e-03	1.149819e-03	5.413426e-03	3.129731e-03	-1.450676e+00	0	0	0	0	0	-6.376844e-03	1.751754e-03	3.166027e-03	0	0	-3.383563e-03	-6.638402e-03	0	0	0	0	0	0	2.800996e-04	-5.627229e-03	-1.640786e-03	7.312940e-04	-7.049080e-04	3.090009e-03	0	0	8.900952e-04	0	5.413426e-03	-9.571720e-01	0	0	0	-1.764325e-02	3.166027e-03	-1.025804e-02	-6.638402e-03	-1.398928e-03	0	0	0	0	4.478466e-03	-1.136419e-03	0	7.182718e-04	0	0	0	1.064735e-03	0	-6.376844e-03	0	-2.165995e-04	0
192_pair	3.727547e-03	0	0	0	-6.778728e-03	-6.778728e-03	0	0	-3.402821e-02	0	0	0	-3.160813e-04	-1.272633e-02	4.261963e-03	1.014074e-03	3.681396e-03	1.513309e-03	-7.567599e-04	-7.567599e-04	-4.845336e-05	0	-3.048870e-04	-1.843791e-03	-5.984860e-03	-5.984860e-03	-3.431712e-03	0	0	-4.438554e-02	0	0	0	0	-6.821487e-03	0	7.860654e-04	5.677591e-03	-8.699821e-04	-8.539422e-01	-8.810836e-01	9.795615e-04	9.795615e-04	0	0	1.033440e-02	0	-7.400271e-03	3.860692e-03	0	0	2.026927e-03	2.026927e-03	0	0	0	-1.129990e-03	0	5.146313e-03	0	-9.122871e-03	0	0	-5.907898e-03	-3.431712e-03	-3.771265e-03	1.355986e-03	-8.772044e-03	0	-8.699821e-04	-8.810836e-01	9.795615e-04	-1.533910e-03	1.033440e-02	-7.400271e-03	3.860692e-03	0	2.026927e-03	0	0	0	0	0	3.727547e-03	0	-6.778728e-03	0	-1.272633e-02	-4.222710e-03	-1.843791e-03	0	0	0	0	0	-5.662009e-04
199_pair	-3.399511e-03	-4.365631e-04	-4.365631e-04	0	-1.631745e-03	-1.631745e-03	-1.456128e-03	9.261608e-05	-8.968804e-02	1.410145e-03	1.410145e-03	-1.141105e-03	2.587385e-05	-7.855820e-01	-6.555118e-04	-2.355092e-04	0	3.013542e-04	-2.133241e-03	-7.808026e-03	0	0	0	-4.775790e-04	-1.193728e-03	-1.193728e-03	6.129084e-04	0	-3.657387e-03	-3.031045e-03	0	-2.433090e-03	1.158240e-03	1.158240e-03	6.998495e-06	-2.751229e-03	-1.817567e-03	-1.817567e-03	4.196414e-03	2.884714e-03	-7.805891e-01	0	0	0	0	-2.305357e-04	0	-4.086041e-03	-1.433902e-03	0	0	1.475389e-03	1.475389e-03	0	0	-7.855518e-01	0	0	0	9.261608e-05	-1.784421e-03	1.410145e-03	-1.141105e-03	0	6.129084e-04	0	0	-1.916616e-03	-2.751229e-03	4.196414e-03	3.567261e-03	0	-2.305357e-04	-2.805883e-03	-4.086041e-03	-1.433902e-03	2.337579e-03	1.475389e-03	0	0	-2.065173e-03	0	0	-3.399511e-03	-4.365631e-04	-1.021539e-03	3.404980e-05	-7.855820e-01	0	-4.775790e-04	2.182276e-03	0	0	0	-1.173766e-03	-1.927830e-03
244_pair	6.861515e-02	2.760747e-02	2.760747e-02	-2.325925e-02	-2.781719e-03	1.577158e-02	3.563798e-03	1.878917e-03	-2.287352e-02	1.244938e-02	1.244938e-02	0	-8.369772e-04	-8.369772e-04	2.099293e-02	-9.694708e-03	1.867620e-02	3.184145e-02	3.424718e-02	3.424718e-02	-3.739570e-02	-7.405333e-05	-2.968195e-02	4.293667e-02	4.541353e-02	4.541353e-02	5.885501e-02	2.425484e-03	-5.368801e-03	7.372510e-02	-2.804805e-02	1.944790e-02	0	0	-3.097178e-02	-2.092402e-02	3.054378e-02	-3.110470e-02	7.966045e-02	-1.430886e-02	-1.406361e+00	5.478347e-03	3.928201e-02	-1.044135e-02	-1.044135e-02	-1.811449e-02	0	-3.968905e-02	-3.681166e-03	1.522298e-02	0	-4.631530e-02	-6.649517e-02	-1.014554e-01	-4.343625e-02	2.357287e-02	1.055237e-02	0	0	1.878917e-03	8.157567e-03	1.244938e-02	0	-1.146621e-03	9.360008e-04	1.237945e-03	0	-2.540955e-02	-2.092402e-02	7.966045e-02	-2.816014e-02	5.478347e-03	7.396469e-03	-1.811449e-02	-3.968905e-02	-3.681166e-03	-2.752290e-02	-6.649517e-02	-2.550513e-02	0	6.129362e-03	-1.021291e-01	0	6.861515e-02	2.760747e-02	1.060183e-02	-3.986914e-03	-8.369772e-04	6.443576e-03	-2.539844e-02	-2.109489e-02	-1.044135e-02	1.415973e-02	-7.093365e-02	-9.549397e-03	-1.686932e-02
277_pair	0	0	0	0	-1.130665e-02	-3.304512e-03	6.931427e-04	0	-1.327572e-02	-2.359842e-03	-2.359842e-03	5.685339e-03	-5.120610e-03	-5.120610e-03	0	-5.110351e-03	0	1.672372e-03	-2.281615e-02	-2.281615e-02	-1.034915e-02	2.244137e-03	-2.729758e-03	-2.065931e-02	-9.511950e-04	-9.511950e-04	-1.511367e-02	-1.354517e-02	0	-2.124124e-02	0	3.589952e-03	-1.058919e-04	-1.058919e-04	-4.487552e-03	5.295116e-03	-1.343610e-02	6.201710e-03	-1.214651e-02	-6.043086e-03	-8.999055e-03	0	0	3.732080e-03	3.732080e-03	7.633228e-04	3.653719e-03	0	9.347286e-03	0	0	1.338366e-03	1.338366e-03	0	0	-7.250204e-04	3.690050e-04	0	-3.893494e-03	0	-1.327572e-02	-2.359842e-03	5.685339e-03	-3.979940e-03	-1.511367e-02	1.483246e-03	0	7.741337e-03	5.295116e-03	-1.214651e-02	-8.999055e-03	0	-1.706595e-03	0	0	9.347286e-03	0	1.338366e-03	0	0	3.655120e-04	0	0	0	0	-3.304512e-03	-1.075814e-03	-5.120610e-03	0	-2.065931e-02	3.589952e-03	3.732080e-03	3.653719e-03	0	0	0
278_pair	0	0	0	0	2.623149e-03	2.623149e-03	-1.899142e-03	-7.288015e-04	6.556806e-03	-1.824139e-03	0	1.653328e-03	0	0	0	-1.751213e-04	-3.258403e-03	-2.288965e-03	-3.316954e-03	-3.316954e-03	2.462195e-03	-3.144283e-03	1.422254e-03	2.017421e-03	2.932958e-03	2.932958e-03	7.639209e-04	0	0	-4.396875e-03	0	0	-1.220632e-03	-1.220632e-03	-4.082541e-05	-9.129435e-01	-8.389692e-03	-6.070655e-05	-2.332022e-03	-7.210057e-03	-7.210057e-03	0	0	0	0	0	0	-1.379772e-03	2.734424e-03	0	0	-3.031703e-04	-3.031703e-04	2.376510e-03	2.376510e-03	0	-2.615270e-03	0	0	-7.288015e-04	6.556806e-03	-1.824139e-03	1.653328e-03	-3.007667e-04	7.639209e-04	1.369041e-03	0	0	-9.129435e-01	-2.332022e-03	-7.210057e-03	0	0	0	-1.379772e-03	2.734424e-03	3.092738e-03	-3.031703e-04	2.376510e-03	0	5.775618e-04	0	0	0	0	3.486262e-04	0	0	-1.324956e-03	0	0	0	0	2.376510e-03	0	0
282_pair	-5.651887e-03	0	0	0	-7.187920e-03	-7.187920e-03	0	0	-6.464912e-02	-2.466870e-04	-2.466870e-04	1.018728e-03	-3.341986e-03	-3.341986e-03	6.095705e-04	2.483870e-03	1.020581e-03	1.252692e-03	-1.572214e-03	-1.178060e-02	-6.823800e-03	0	0	0	-1.466309e-02	-1.466309e-02	1.900401e-03	1.488370e+00	0	-5.474508e-03	0	-3.664918e-03	0	0	-6.889846e-03	0	0	-2.867259e-03	-4.236627e-03	-7.423688e-04	-7.423688e-04	4.538088e-03	4.538088e-03	0	0	2.818704e-03	0	-4.959580e-03	0	0	0	6.247754e-04	6.247754e-04	0	0	0	7.062499e-04	0	0	0	-1.179348e-02	-2.466870e-04	0	-5.450855e-03	1.900401e-03	-5.510447e-04	2.016888e-03	-3.011495e-03	0	-4.236627e-03	-7.423688e-04	4.538088e-03	0	2.818704e-03	-4.959580e-03	0	-2.192768e-03	6.247754e-04	0	0	1.657044e-03	0	0	-5.651887e-03	0	-7.187920e-03	0	-3.341986e-03	1.271514e-03	0	1.409907e-03	0	0	0	0	0
283_pair	7.540386e-03	2.421460e-03	2.421460e-03	-1.458197e-03	1.591778e-03	1.591778e-03	-7.113103e-04	0	-4.992361e-03	3.031337e-03	3.031337e-03	-1.806742e-04	-2.991301e-03	3.936522e-05	3.936522e-05	6.892804e-04	-5.828189e-04	0	0	0	3.010773e-03	-1.663234e-04	0	2.156125e-03	2.513404e-03	2.513404e-03	2.389205e-03	0	0	1.713222e-03	0	2.976376e-04	-2.578380e-03	-2.578380e-03	-2.076270e-04	0	-3.644720e-03	-1.654647e-03	1.512771e-04	-3.833346e-02	-1.931740e+00	0	0	-1.245799e-03	-1.245799e-03	0	0	5.829494e-04	2.251234e-04	0	0	-3.144667e-04	-3.144667e-04	-7.391810e-04	-7.391810e-04	0	-1.875913e-03	0	0	0	-4.992361e-03	3.031337e-03	-1.806742e-04	-4.063959e-04	2.000141e-03	2.727998e-03	-1.969987e-04	-5.684349e-03	0	1.512771e-04	-1.761533e-01	0	0	0	5.829494e-04	2.251234e-04	3.636397e-03	-3.144667e-04	-7.391810e-04	0	0	0	0	7.540386e-03	2.421460e-03	1.291946e-03	2.231486e-04	3.936522e-05	0	0	2.976376e-04	-1.245799e-03	0	-7.391810e-04	0	2.566266e-03
288_pair	-1.549479e-03	0	0	0	3.148498e-03	3.148498e-03	7.133180e-03	0	0	-2.104917e-03	0	1.310670e-03	1.850341e-03	-9.906360e-04	-1.673002e-03	-4.350149e-04	-1.074159e-02	2.348701e-03	-3.769716e-03	-3.769716e-03	0	-3.354128e-04	1.333931e-03	8.924879e-05	-2.759269e-03	-2.759269e-03	1.828134e-03	0	1.269690e-03	0	0	0	3.368608e-03	3.368608e-03	0	-3.158103e-03	0	0	-1.547142e-03	-7.613233e-01	-8.421200e-01	0	0	0	0	0	0	7.531508e-04	1.739768e-03	0	0	-4.260318e-03	-2.291211e-03	6.354012e-04	6.354012e-04	0	-7.608145e-04	0	0	0	0	-2.104917e-03	1.310670e-03	-2.192758e-03	1.828134e-03	4.605413e-04	0	-1.410780e-04	-3.158103e-03	-1.547142e-03	-7.825786e-01	0	0	0	7.531508e-04	1.739768e-03	-7.270980e-03	-2.291211e-03	6.354012e-04	0	0	0	0	-1.549479e-03	0	5.444067e-03	0	-9.906360e-04	0	-1.063553e-03	0	0	0	6.354012e-04	0	-4.459397e-03
290_pair	4.602401e-03	0	0	0	2.304947e-02	2.304947e-02	-1.951566e-02	3.193219e-02	-2.166932e-02	1.274989e-02	-7.051799e-01	0	-4.241675e-03	1.455082e-02	1.337229e-02	2.572464e-02	3.135709e-02	-1.780441e-02	2.043273e-03	1.188564e-01	1.632499e-02	0	3.784871e-02	7.413231e-02	3.069216e-03	3.069216e-03	4.700946e-03	7.523606e-01	-1.120266e-02	0	-1.502151e-02	0	-1.061084e-02	-1.061084e-02	3.924652e-02	-9.278037e-01	-8.126746e-03	-8.126746e-03	0	-3.063006e-02	-3.063006e-02	3.491911e-03	1.381106e-01	-6.817058e-03	-6.817058e-03	-1.462923e-02	0	6.847945e-02	0	0	0	-2.292903e-02	-2.292903e-02	0	0	0	0	-4.934737e-02	3.054756e-02	-2.483495e-04	-2.166932e-02	1.274989e-02	0	-1.541843e-02	5.728068e-02	-4.399166e-01	3.375862e-02	0	-9.533017e-01	0	-3.063006e-02	3.491911e-03	9.359714e-03	-1.462923e-02	6.847945e-02	0	0	-2.292903e-02	0	0	0	0	0	4.602401e-03	0	-3.352113e-02	-5.832444e-03	1.455082e-02	0	0	0	-6.817058e-03	0	0	0	0
294_pair	-1.463387e-02	-2.729750e-02	-3.095519e-02	3.573985e-03	-2.878217e-02	-3.687956e-02	-1.234613e-02	-3.305398e-02	-1.331437e-02	9.945465e-03	-6.280685e-03	2.100001e-03	1.236286e-03	-2.378432e-02	5.521208e-03	1.118466e-01	-1.749241e-02	-2.439255e-01	0	-1.268020e-03	-3.025291e-02	-7.950906e-04	-3.203537e-02	-4.775537e-02	-2.262992e-02	-2.262992e-02	-1.575006e-01	-2.415096e-02	1.194518e-02	-2.163216e-02	-1.705956e-02	-2.113461e-02	-9.646127e-03	-3.520867e-02	-1.962633e-02	4.410319e-01	-2.141788e-02	-9.538555e-03	1.006090e-01	5.910271e-02	-4.327855e-01	-1.506852e-02	-3.429044e-02	-1.537903e-01	-5.342530e-02	-7.515592e-03	-1.738123e-02	-3.746046e-02	-2.612181e-02	-4.805705e-02	-2.106530e-02	3.112117e-05	4.442650e-04	-7.697790e-02	-4.071887e-03	-1.351328e-02	-1.923100e-03	-2.655261e-02	2.280987e-01	-9.356487e-03	-2.558911e-02	-999999999999999	2.100001e-03	-7.707089e-03	-2.022513e-01	-7.091491e-02	-9.402583e-03	-2.101350e-02	-3.338013e-03	1.006090e-01	-4.211398e-01	-1.506852e-02	7.623462e-04	-1.335137e-02	-5.486406e-02	-2.612181e-02	5.407991e-01	4.442650e-04	-7.697790e-02	2.384058e-03	-3.109046e-02	0	9.270862e-03	-1.463387e-02	-2.729750e-02	-6.105410e-02	-1.163881e-02	-2.378432e-02	-6.534420e-03	-4.775537e-02	0	-5.342530e-02	-4.138647e-02	-7.697790e-02	-6.991577e-03	-7.400434e-03
296_pair	1.272327e-03	5.151694e-03	-9.758061e-04	-9.758061e-04	-3.088294e-03	-3.088294e-03	5.741906e-03	3.260930e-03	-8.004896e-03	8.623288e-03	8.623288e-03	-4.071345e-04	-1.408736e-05	-1.408736e-05	0	0	1.296799e-02	4.750033e-03	1.197045e-03	1.197045e-03	-3.757159e-04	1.678209e-03	0	2.867573e-03	-3.585539e-02	-3.585539e-02	-5.909492e-03	0	-1.119577e-02	-1.860487e-01	-3.760781e-03	-3.533232e-03	1.001433e-04	1.001433e-04	0	-1.923060e-01	-3.083472e-02	-1.652358e-02	-3.195732e-02	-3.661080e-03	-5.319877e-01	0	0	-4.408758e-03	-4.408758e-03	0	0	-9.435788e-04	0	0	0	0	0	3.320046e-03	-1.739371e-02	2.162934e-02	-6.312875e-03	0	1.093292e-03	3.260930e-03	-8.004896e-03	8.623288e-03	-4.071345e-04	-2.474657e-03	-5.909492e-03	0	-5.329644e-03	1.495829e-02	-1.958810e-01	-1.298140e-02	-3.661080e-03	0	0	0	-9.435788e-04	0	-2.312557e-02	0	3.320046e-03	0	0	0	0	1.272327e-03	5.151694e-03	2.442218e-03	-2.086795e-03	-1.408736e-05	-6.124371e-03	2.867573e-03	-3.533232e-03	-4.408758e-03	0	-8.148370e-03	0	-2.812171e-03
306_pair	-1.284434e-01	-1.006909e-02	-1.006909e-02	0	-1.739897e-03	-1.739897e-03	6.557624e-03	-1.087840e-02	-1.870778e-02	-1.971534e-03	-1.971534e-03	9.984355e-05	-5.964910e-03	-2.750123e-02	6.050789e-04	1.817998e-02	1.003498e-03	5.634140e-01	5.297112e-01	5.297112e-01	-1.518833e-02	0	-3.816221e-02	8.862272e-04	-1.272149e-02	-1.272149e-02	4.804131e-01	0	8.557604e-03	-1.381715e-02	0	0	-3.248839e-03	-3.248839e-03	9.905104e-02	-8.458010e-01	-8.202282e-03	-1.456729e-02	-2.518736e-02	-1.071635e-03	-1.071635e-03	0	0	6.167249e-03	6.167249e-03	7.368065e-03	0	-1.494271e-03	1.370255e-02	0	0	-2.399360e-03	-2.399360e-03	0	0	0	-4.269953e-03	-8.959003e-03	0	-1.087840e-02	-2.139894e-02	-1.971534e-03	9.984355e-05	0	4.804131e-01	-5.611950e-01	-3.699513e-03	-8.469619e-03	-8.458010e-01	-2.518736e-02	-1.071635e-03	0	-2.387978e-03	-5.935785e-03	-1.494271e-03	1.370255e-02	-1.010852e-02	-2.399360e-03	0	-8.959003e-03	0	0	0	-1.284434e-01	-1.006909e-02	-1.739897e-03	-1.997207e-02	-2.750123e-02	-5.162630e-03	8.862272e-04	0	6.167249e-03	0	0	0	-1.427618e-02
308_pair	-1.503147e-02	0	0	9.984361e-03	5.908144e-03	5.908144e-03	0	0	-1.821039e-03	-3.173891e-03	-3.173891e-03	2.958733e-03	9.839337e-03	0	0	-1.721099e-03	-1.979259e-02	2.335862e-03	-7.437532e-03	-7.437532e-03	-1.308799e-02	-1.233434e-03	-2.299838e-03	-9.170039e-03	-2.482377e-03	-2.482377e-03	5.514364e-03	-5.895353e-04	2.489129e-03	-1.220260e-02	0	1.229258e-03	4.133007e-03	4.133007e-03	-3.567055e-03	2.555693e-03	-7.306966e-03	1.341853e-02	7.608620e-03	1.588465e-02	-7.803138e-03	-9.557537e-03	-9.557537e-03	0	0	-6.479584e-03	0	4.711561e-03	3.533232e-03	0	0	-1.357840e-03	-1.357840e-03	0	0	0	0	1.963269e-04	-1.084293e-02	0	-9.299266e-03	-3.173891e-03	2.958733e-03	-5.662035e-03	-5.858528e-03	7.520986e-03	0	4.420764e-03	-9.493142e-03	7.608620e-03	2.218599e-02	-9.557537e-03	0	-6.479584e-03	4.711561e-03	3.533232e-03	-8.302796e-03	-1.357840e-03	0	1.963269e-04	-1.587169e-02	0	0	-1.503147e-02	0	5.908144e-03	0	0	-2.238229e-03	-9.170039e-03	1.229258e-03	0	0	0	0	0
318_pair	0	0	0	0	-2.800027e-03	-2.800027e-03	0	0	-1.051825e-02	-8.251220e-04	-8.251220e-04	1.309511e-03	0	0	-1.336208e-03	0	-3.779081e-04	2.928463e-03	-7.320184e-03	2.092201e-03	-1.663940e-02	0	-4.395469e-03	0	-1.595613e-03	-1.595613e-03	-5.947381e-03	0	0	-1.368671e-02	0	0	-1.035135e-04	-1.035135e-04	2.048181e-03	-1.614637e-01	-3.845686e-03	-3.845686e-03	-2.359030e-03	2.967086e-03	2.967086e-03	0	0	-9.340524e-01	-9.340524e-01	0	0	-7.129476e-05	7.341669e-03	0	0	-4.457204e-03	-4.457204e-03	2.773073e-03	2.773073e-03	0	-9.769782e-04	-9.248395e-01	0	0	-2.619758e-02	-8.251220e-04	1.309511e-03	-1.810016e-03	-5.947381e-03	6.428827e-03	0	0	-1.614637e-01	-2.359030e-03	2.967086e-03	0	-3.218477e-03	0	-7.129476e-05	7.341669e-03	-6.800139e-02	-4.457204e-03	2.773073e-03	0	2.882110e-03	0	0	0	0	-2.800027e-03	2.693253e-03	0	-1.650914e-03	0	0	-9.340524e-01	0	2.773073e-03	2.299315e-03	0
339_pair	0	-9.659760e-04	-9.659760e-04	1.334552e-03	-2.834781e-03	-2.834781e-03	0	0	-8.192361e-03	0	-6.922283e-04	-2.054141e-03	3.504564e-04	0	0	2.858396e-03	2.752942e-04	2.591271e-03	-1.225430e-03	-1.225430e-03	-6.658712e-03	0	7.917802e-03	5.224133e-03	-2.255303e-03	-2.255303e-03	6.922423e-03	0	0	6.971710e-03	0	-3.199861e-03	0	0	-2.158875e-04	4.862664e-03	4.203866e-04	4.203866e-04	5.987034e-03	-1.726468e-01	-7.811414e-01	0	0	0	0	0	0	-2.677242e-03	0	0	0	-1.148640e-02	-4.817885e-03	0	0	0	0	0	0	0	-8.192361e-03	0	-2.054141e-03	-3.749505e-03	6.922423e-03	0	0	-3.333561e-03	0	5.987034e-03	-7.173823e-01	0	0	0	-2.677242e-03	0	-1.685724e-02	-4.817885e-03	0	0	-1.246837e-03	0	0	0	-9.659760e-04	-2.834781e-03	0	0	0	5.224133e-03	-3.199861e-03	0	0	0	-2.590830e-03	0
342_pair	-2.603393e-02	-2.314178e-02	-1.348297e-02	4.251207e-03	-6.132915e-03	3.311968e-03	-2.415151e-03	-2.415151e-03	-2.453519e-02	-8.551936e-03	-8.551936e-03	0	2.692435e-03	-6.838807e-03	0	-1.318065e-02	-2.339520e-02	-1.868103e-03	-1.105879e-02	-1.105879e-02	-1.444466e-02	4.599742e-04	-5.923981e-03	-2.878012e-02	-1.309196e-02	-1.309196e-02	-1.546087e-02	-1.281197e-01	0	-7.694463e-02	0	4.097938e-03	0	0	-8.999578e-03	8.645181e-03	-1.357860e-02	7.222254e-03	-7.083479e-03	4.788384e-03	4.788384e-03	-1.565412e-02	-1.565412e-02	-2.070334e-03	-2.070334e-03	0	0	-1.488748e-03	0	0	0	2.436577e-02	5.537904e-03	0	0	0	5.903847e-03	0	-6.760379e-03	-2.415151e-03	-2.453519e-02	-8.551936e-03	0	0	-2.857355e-02	8.038123e-03	5.822429e-03	-1.009144e-02	-3.727386e-03	-7.083479e-03	4.788384e-03	-1.565412e-02	0	0	-1.488748e-03	0	-1.530428e-02	5.537904e-03	2.576465e-03	0	6.437282e-03	1.885510e-02	0	-2.603393e-02	-2.314178e-02	3.311968e-03	0	-6.838807e-03	-6.407047e-05	-2.878012e-02	-3.651247e-03	-2.070334e-03	0	0	-8.578799e-04	0
343_pair	9.984371e-03	1.037254e-02	1.037254e-02	-9.062370e-05	2.603223e-03	2.603223e-03	-7.573347e-04	-7.573347e-04	-6.996770e-03	-2.881242e-03	1.136180e-02	-3.047552e-03	0	-1.278875e-03	-2.087623e-04	1.379478e-03	1.584561e-02	0	4.230622e-03	4.230622e-03	1.341929e-02	-3.127146e-03	5.514935e-03	5.186008e-03	3.755378e-03	3.755378e-03	1.293294e-02	-3.549104e-03	4.070290e-03	3.120465e-02	0	-3.643114e-03	0	0	2.079129e-03	-7.824077e-04	1.370161e-02	-4.951111e-03	-1.401480e-04	-6.934108e-01	-9.089179e-01	-1.072645e-01	2.636156e-02	-7.014710e-05	-7.014710e-05	3.757357e-03	0	1.088956e-02	0	0	0	3.071399e-03	3.071399e-03	0	0	0	0	0	0	-7.573347e-04	-6.996770e-03	-999999999999999	-3.047552e-03	-2.696045e-03	1.293294e-02	2.123071e-03	1.018032e-03	-3.643114e-03	-7.824077e-04	-1.401480e-04	-6.934108e-01	-1.032001e-01	3.757357e-03	3.757357e-03	1.088956e-02	0	0	3.071399e-03	0	0	-3.556929e-04	0	0	9.984371e-03	1.037254e-02	2.603223e-03	0	-1.278875e-03	-7.987281e-02	5.186008e-03	-3.643114e-03	-7.014710e-05	0	0	0	0
